,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
661,0.722,5.295316,5.068450000000006,2557.466,237.0381,227.8005,146.1803,639.8279,-221.223,66030360000000.0,57572330000000.0,6018261000000.0,0.6909447,5.218845e-06,-1.782624e-06,-6.847284e-06,-1.691368e-06,3.071795e-06,-1.195045e-05,-1.007526e-05,9.445172e-06,51805480000000.0,5112574000000.0,0.5967324,4.808477e-06,-1.599529e-06,-6.265075e-06,-1.516257e-06,2.870528e-06,-1.096683e-05,-9.238878e-06,8.741313e-06,33255470000000.0,2780411000000.0,0.3793043,3.36423e-06,-1.026496e-06,-4.288573e-06,-9.702757e-07,2.094316e-06,-7.577825e-06,-6.368322e-06,6.198196e-06,1651750000000.0,67750000000000.0,1.545967,17820000000000.0,-1.23948
662,0.7229,5.36275,5.039376999999996,2559.7,240.2839,226.7098,-180.8362,557.6349,-61.51696,29026450000000.0,25950800000000.0,2171070000000.0,0.5302729,1.236457e-06,4.818326e-07,-7.263262e-07,5.010778e-07,1.639659e-06,-1.931265e-06,-1.489983e-06,3.164261e-06,22010120000000.0,1841556000000.0,0.4520475,1.128053e-06,4.231988e-07,-6.788247e-07,4.405797e-07,1.478909e-06,-1.778075e-06,-1.375442e-06,2.869498e-06,16819960000000.0,1196387000000.0,0.3035931,8.881175e-07,3.051967e-07,-5.620225e-07,3.185345e-07,1.135185e-06,-1.427381e-06,-1.110305e-06,2.22933e-06,886219800000.0,168800000000000.0,1.198506,34420000000000.0,-1.003721
663,0.7223,5.732125,5.2205760000000065,2555.525,256.5225,234.6698,508.8251,308.5,-277.3671,49594860000000.0,48057030000000.0,4591148000000.0,0.6541584,3.310589e-06,-3.610681e-06,-6.811948e-06,-3.535034e-06,-5.16399e-07,-1.006123e-05,-8.866854e-06,3.505381e-06,46903660000000.0,4146023000000.0,0.5781943,3.153722e-06,-3.356898e-06,-6.406055e-06,-3.285219e-06,-4.104963e-07,-9.501285e-06,-8.363415e-06,3.420033e-06,34985520000000.0,2749284000000.0,0.3875145,2.55529e-06,-2.503575e-06,-4.97288e-06,-2.446664e-06,-1.200782e-07,-7.48055e-06,-6.558303e-06,2.981543e-06,1349922000000.0,105700000000000.0,1.435208,25810000000000.0,-1.20978
664,0.7196,5.152813,4.8448550000000035,2552.057,230.1364,217.1921,42.3938,715.2079,106.6385,38926200000000.0,36235000000000.0,2878701000000.0,0.5921475,1.753336e-06,-5.423528e-07,-2.250164e-06,-5.094082e-07,1.101282e-06,-3.964363e-06,-3.335907e-06,3.253001e-06,33447700000000.0,2486228000000.0,0.5162619,1.609597e-06,-4.838958e-07,-2.051447e-06,-4.538515e-07,1.024301e-06,-3.625044e-06,-3.048071e-06,2.999217e-06,21914010000000.0,1351660000000.0,0.330533,1.106209e-06,-3.05149e-07,-1.3819e-06,-2.849595e-07,7.298002e-07,-2.463224e-06,-2.0666e-06,2.086174e-06,1171115000000.0,32750000000000.0,0.9901329,5517000000000.0,-0.777051
665,0.7208,6.367414,5.310323000000006,2548.149,284.3533,238.3178,147.1602,123.5107,-134.7271,55265590000000.0,43828010000000.0,4701167000000.0,0.6308338,3.527384e-06,-1.126434e-06,-4.552079e-06,-1.062682e-06,2.163517e-06,-7.996944e-06,-6.732559e-06,6.477031e-06,39118420000000.0,3919855000000.0,0.5445065,3.194068e-06,-9.928396e-07,-4.094325e-06,-9.355924e-07,1.984708e-06,-7.213651e-06,-6.068594e-06,5.889837e-06,25374110000000.0,2068476000000.0,0.351109,2.158103e-06,-6.207645e-07,-2.715344e-06,-5.831046e-07,1.387815e-06,-4.822907e-06,-4.048921e-06,4.024694e-06,1327112000000.0,53200000000000.0,1.261701,11420000000000.0,-0.9989099
666,0.7211,6.066352,5.814591999999997,2548.406,270.8325,260.9748,-1.320824,9.438905,-220.3466,45654180000000.0,29603130000000.0,3083789000000.0,0.5527301,2.350521e-06,1.291798e-07,-2.159961e-06,1.673616e-07,2.323184e-06,-4.451108e-06,-3.611066e-06,5.209105e-06,27776970000000.0,2654387000000.0,0.4846949,2.166498e-06,1.158237e-07,-1.993812e-06,1.507187e-07,2.137108e-06,-4.105572e-06,-3.331205e-06,4.796595e-06,22490690000000.0,1695478000000.0,0.3331757,1.645508e-06,8.111316e-08,-1.520522e-06,1.069038e-07,1.614055e-06,-3.124429e-06,-2.536056e-06,3.63282e-06,937827200000.0,111800000000000.0,1.319048,25090000000000.0,-1.09197
667,0.7232,6.644117,6.703037000000002,2547.52,296.7462,301.4261,225.4751,150.1693,32.04376,60167410000000.0,45173610000000.0,4408457000000.0,0.63734,3.184455e-06,-1.700989e-06,-4.788782e-06,-1.640124e-06,1.267937e-06,-7.902262e-06,-6.758811e-06,5.153348e-06,42290190000000.0,3965299000000.0,0.5579235,3.010169e-06,-1.557818e-06,-4.476173e-06,-1.500743e-06,1.247161e-06,-7.419226e-06,-6.338217e-06,4.919174e-06,30564270000000.0,2679630000000.0,0.3684666,2.422027e-06,-1.135097e-06,-3.482024e-06,-1.090456e-06,1.11777e-06,-5.849982e-06,-4.979794e-06,4.070242e-06,1313649000000.0,181200000000000.0,1.532659,47250000000000.0,-1.37511
673,0.7246,5.557544,5.042831999999994,2564.593,249.542,227.3736,-193.4576,468.2036,-20.16159,66126480000000.0,54496680000000.0,6040582000000.0,0.6796647,5.132091e-06,1.394428e-06,-3.605075e-06,1.459242e-06,6.152599e-06,-8.602206e-06,-6.767669e-06,1.245581e-05,50267660000000.0,5257816000000.0,0.5922698,4.763865e-06,1.258097e-06,-3.381822e-06,1.317409e-06,5.672106e-06,-8.020329e-06,-6.31717e-06,1.152157e-05,36138890000000.0,3227133000000.0,0.389675,3.556851e-06,8.584233e-07,-2.603646e-06,9.004973e-07,4.146908e-06,-6.066709e-06,-4.794422e-06,8.510456e-06,1519367000000.0,131500000000000.0,1.724401,38580000000000.0,-1.452277
674,0.724,5.728382,5.286030999999995,2560.6,256.863,238.0991,-39.10167,398.2941,-503.2598,46711440000000.0,39887340000000.0,3936838000000.0,0.6137489,2.905e-06,2.932147e-07,-2.538022e-06,3.381317e-07,3.002424e-06,-5.371405e-06,-4.332185e-06,6.571639e-06,35946660000000.0,3304595000000.0,0.5300878,2.649541e-06,2.600578e-07,-2.321756e-06,3.006211e-07,2.72968e-06,-4.9059e-06,-3.957963e-06,5.984278e-06,23547950000000.0,1799451000000.0,0.3390241,1.864874e-06,1.677751e-07,-1.648378e-06,1.953652e-07,1.902835e-06,-3.467058e-06,-2.799602e-06,4.191823e-06,1238901000000.0,77880000000000.0,1.356201,17970000000000.0,-1.07415
676,0.7252,5.879591,4.876770000000003,2565.193,264.1635,220.0244,-122.4438,81.68278,74.13093,49114290000000.0,36907800000000.0,3506723000000.0,0.5995323,2.529004e-06,6.313809e-07,-1.833764e-06,6.689885e-07,2.989038e-06,-4.296375e-06,-3.393562e-06,6.098187e-06,33736040000000.0,2983829000000.0,0.5186552,2.306699e-06,5.588315e-07,-1.689287e-06,5.927835e-07,2.70813e-06,-3.935421e-06,-3.111856e-06,5.543399e-06,21241210000000.0,1572849000000.0,0.3261584,1.589758e-06,3.507871e-07,-1.197817e-06,3.733694e-07,1.829462e-06,-2.745813e-06,-2.17796e-06,3.782151e-06,1188062000000.0,68900000000000.0,1.256566,14730000000000.0,-1.031129
677,0.7249,4.990270000000001,6.409233000000004,2561.638,223.6759,288.8466,82.30972,81.61193,-120.5917,63819740000000.0,61224660000000.0,5862447000000.0,0.7046755,4.520498e-06,-6.700225e-07,-5.060891e-06,-5.962706e-07,3.533255e-06,-9.471667e-06,-7.852032e-06,9.063023e-06,56899530000000.0,5168307000000.0,0.6146941,4.231184e-06,-6.10298e-07,-4.719543e-06,-5.419073e-07,3.321939e-06,-8.848009e-06,-7.331829e-06,8.496754e-06,33255470000000.0,2872483000000.0,0.3791577,2.984815e-06,-3.90918e-07,-3.287992e-06,-3.444976e-07,2.377241e-06,-6.200295e-06,-5.130155e-06,6.024754e-06,1728984000000.0,88590000000000.0,1.518005,22880000000000.0,-1.287
679,0.7258,4.844946,6.392882000000006,2564.781,217.397,288.3941,-25.75763,193.401,-270.4515,50652110000000.0,46423090000000.0,4369922000000.0,0.647017,3.349782e-06,2.710137e-07,-2.988428e-06,3.203871e-07,3.384318e-06,-6.253297e-06,-5.054915e-06,7.491987e-06,42482420000000.0,3848097000000.0,0.5581459,3.134514e-06,2.449674e-07,-2.804439e-06,2.905858e-07,3.156333e-06,-5.85946e-06,-4.737913e-06,6.999046e-06,30275930000000.0,2534298000000.0,0.3669942,2.501685e-06,1.77307e-07,-2.255037e-06,2.122685e-07,2.496264e-06,-4.693197e-06,-3.797637e-06,5.560734e-06,1350448000000.0,199900000000000.0,1.672139,56870000000000.0,-1.43998
680,0.7264,5.653376,6.782582999999995,2560.532,253.4709,306.024,-48.71709,360.9513,240.8025,85733750000000.0,84964830000000.0,8765728000000.0,0.7848686,9.698349e-06,-1.995816e-07,-9.593027e-06,-8.822467e-08,8.694551e-06,-1.905063e-05,-1.556566e-05,2.051091e-05,81216390000000.0,8200339000000.0,0.6949433,9.419164e-06,-1.891716e-07,-9.310708e-06,-8.255765e-08,8.444028e-06,-1.849596e-05,-1.511084e-05,1.991764e-05,71412750000000.0,6564716000000.0,0.4910484,8.497958e-06,-1.588578e-07,-8.383929e-06,-6.716424e-08,7.615715e-06,-1.667057e-05,-1.361515e-05,1.795965e-05,1985628000000.0,255800000000000.0,2.417225,105200000000000.0,-2.166135
681,0.7238,5.678407,5.144354000000001,2560.654,254.6126,231.6673,-7.550205,290.1367,-99.41097,133502400000000.0,127543400000000.0,13987330000000.0,0.900604,1.832951e-05,-2.537104e-07,-1.798402e-05,-6.64232e-08,1.648273e-05,-3.58543e-05,-2.92621e-05,3.877649e-05,121296000000000.0,12687490000000.0,0.7919228,1.75554e-05,-2.372279e-07,-1.721525e-05,-6.150199e-08,1.578086e-05,-3.433066e-05,-2.801572e-05,3.712703e-05,85253180000000.0,8335082000000.0,0.5184926,1.429951e-05,-1.776161e-07,-1.399569e-05,-4.621852e-08,1.28327e-05,-2.793631e-05,-2.278885e-05,3.020048e-05,2840391000000.0,125600000000000.0,2.63136,56230000000000.0,-2.286
683,0.73,6.724626,6.666648999999999,2566.563,302.6202,302.0654,27.12068,-133.0822,-153.5366,33351580000000.0,20280070000000.0,1778647000000.0,0.4886493,1.273578e-06,2.292732e-08,-1.218098e-06,4.494296e-08,1.215113e-06,-2.459744e-06,-2.004814e-06,2.779988e-06,17300530000000.0,1366014000000.0,0.4183138,1.060059e-06,1.870855e-08,-1.014159e-06,3.693414e-08,1.010704e-06,-2.047635e-06,-1.668945e-06,2.313058e-06,11149230000000.0,605796000000.0,0.2665185,6.013437e-07,1.006996e-08,-5.756967e-07,2.025033e-08,5.72297e-07,-1.161955e-06,-9.470843e-07,1.310827e-06,767803300000.0,36320000000000.0,0.9958947,6154000000000.0,-0.7238218
686,0.7303,6.903018,6.596031000000003,2567.058,310.7854,299.0061,-33.60715,-161.3154,-255.5356,32774900000000.0,28161420000000.0,2312532000000.0,0.5481683,1.359374e-06,3.193799e-07,-1.006918e-06,3.415589e-07,1.591849e-06,-2.331298e-06,-1.846212e-06,3.265053e-06,24989660000000.0,1934591000000.0,0.4696528,1.225158e-06,2.787133e-07,-9.164641e-07,2.985329e-07,1.424998e-06,-2.11007e-06,-1.672829e-06,2.93271e-06,16723850000000.0,1079705000000.0,0.3011674,8.505555e-07,1.763027e-07,-6.530702e-07,1.896926e-07,9.709069e-07,-1.481696e-06,-1.178034e-06,2.016993e-06,963965500000.0,64160000000000.0,1.058082,11550000000000.0,-0.83952
690,0.7297,5.996028,5.208793999999997,2576.549,270.6256,236.1751,-350.1913,253.8108,-22.9883,88136600000000.0,72470010000000.0,7935393000000.0,0.7426866,7.8968e-06,3.994467e-06,-3.706388e-06,4.066161e-06,1.127826e-05,-1.137871e-05,-8.560792e-06,2.099286e-05,65742020000000.0,6818613000000.0,0.6438821,7.266317e-06,3.573915e-06,-3.510623e-06,3.638401e-06,1.027138e-05,-1.05703e-05,-7.976905e-06,1.920778e-05,44596930000000.0,3955241000000.0,0.4174911,5.209438e-06,2.347111e-06,-2.728392e-06,2.389699e-06,7.136987e-06,-7.78948e-06,-5.929069e-06,1.353743e-05,1907411000000.0,78090000000000.0,1.844049,24500000000000.0,-1.519
692,0.7318,6.648339,6.719238000000004,2572.133,299.8052,305.0833,-178.9998,-56.73966,-184.8721,57860670000000.0,54496680000000.0,5296687000000.0,0.6748186,4.263792e-06,1.656787e-06,-2.498898e-06,1.707758e-06,5.608611e-06,-6.646346e-06,-5.124193e-06,1.084992e-05,50844340000000.0,4758289000000.0,0.590718,4.051138e-06,1.531735e-06,-2.416094e-06,1.579553e-06,5.284505e-06,-6.356667e-06,-4.910238e-06,1.026337e-05,37388370000000.0,3213869000000.0,0.3929417,3.281037e-06,1.131687e-06,-2.063901e-06,1.168582e-06,4.165206e-06,-5.255323e-06,-4.083276e-06,8.194516e-06,1509013000000.0,157000000000000.0,1.699644,45400000000000.0,-1.46025
693,0.7285,7.184046999999999,6.233491000000007,2562.049,322.9373,282.0572,39.48647,31.69503,22.57657,45461950000000.0,40656250000000.0,3732064000000.0,0.6134488,2.587498e-06,-2.810731e-07,-2.798267e-06,-2.367072e-07,2.134466e-06,-5.322036e-06,-4.396454e-06,5.306552e-06,38157280000000.0,3257009000000.0,0.5402924,2.433228e-06,-2.57842e-07,-2.624696e-06,-2.163998e-07,2.012797e-06,-4.99799e-06,-4.127504e-06,4.995309e-06,21048980000000.0,1619751000000.0,0.3254206,1.755513e-06,-1.685971e-07,-1.875392e-06,-1.395843e-07,1.466807e-06,-3.58765e-06,-2.959333e-06,3.617179e-06,1303439000000.0,68200000000000.0,1.233267,14310000000000.0,-1.008415
695,0.73,5.501376,4.911942999999998,2580.608,248.5468,222.8042,-499.7858,326.3631,-118.0111,68721560000000.0,66318710000000.0,6536352000000.0,0.7202695,5.506238e-06,4.630308e-06,-7.566745e-07,4.673109e-06,9.720485e-06,-6.0994e-06,-4.139578e-06,1.652426e-05,63723630000000.0,5933691000000.0,0.6376116,5.247973e-06,4.30423e-06,-8.292705e-07,4.344275e-06,9.153171e-06,-5.9213e-06,-4.053193e-06,1.563643e-05,43635790000000.0,3747803000000.0,0.413963,4.046682e-06,3.038263e-06,-9.176881e-07,3.066825e-06,6.769608e-06,-4.843859e-06,-3.402704e-06,1.176456e-05,1744182000000.0,111800000000000.0,1.688634,32120000000000.0,-1.460535
698,0.7306,6.282094,5.798078000000004,2575.067,283.4755,263.058,56.81914,296.3315,-121.0211,31140960000000.0,29314790000000.0,2271640000000.0,0.5509756,1.294575e-06,-2.914414e-07,-1.552106e-06,-2.6722e-07,9.223465e-07,-2.81569e-06,-2.352701e-06,2.511335e-06,26335250000000.0,1905268000000.0,0.4765473,1.175311e-06,-2.571004e-07,-1.401485e-06,-2.352477e-07,8.444214e-07,-2.548648e-06,-2.128273e-06,2.286788e-06,14128770000000.0,882924700000.0,0.2843599,7.50246e-07,-1.489936e-07,-8.791715e-07,-1.353703e-07,5.53098e-07,-1.611422e-06,-1.342985e-06,1.473263e-06,1020741000000.0,40430000000000.0,0.9522246,6550000000000.0,-0.730125
699,0.7324,6.297755,5.671243999999999,2580.238,284.7586,257.7899,-121.6122,213.4827,16.6886,114952400000000.0,90827790000000.0,10450820000000.0,0.7997432,1.193502e-05,1.528078e-06,-1.005758e-05,1.658226e-06,1.249957e-05,-2.168003e-05,-1.740279e-05,2.708829e-05,83523120000000.0,8923628000000.0,0.6980318,1.09272e-05,1.364641e-06,-9.240465e-06,1.481452e-06,1.140224e-05,-1.988142e-05,-1.596461e-05,2.475515e-05,45269730000000.0,4186804000000.0,0.4187891,6.740456e-06,7.74257e-07,-5.76241e-06,8.409493e-07,6.948986e-06,-1.232611e-05,-9.90831e-06,1.51768e-05,2340632000000.0,58820000000000.0,2.017498,20190000000000.0,-1.63449
702,0.736,7.132918,4.808677000000004,2590.333,324.1544,219.611,-52.01409,39.75158,351.7197,31717640000000.0,25854680000000.0,2092590000000.0,0.5301638,1.179461e-06,6.014738e-08,-1.090014e-06,8.073389e-08,1.165647e-06,-2.240112e-06,-1.818857e-06,2.616199e-06,24028520000000.0,1759358000000.0,0.460548,1.061925e-06,5.261599e-08,-9.827988e-07,7.102459e-08,1.047538e-06,-2.018273e-06,-1.638961e-06,2.353319e-06,14128770000000.0,873993200000.0,0.2839507,6.762677e-07,3.04843e-08,-6.286046e-07,4.191764e-08,6.631406e-07,-1.287999e-06,-1.046358e-06,1.494202e-06,916548500000.0,47250000000000.0,0.9705233,7802000000000.0,-0.7532022
704,0.7342,6.09007,6.580424999999999,2582.571,275.5446,299.6105,-26.86623,338.019,-18.56979,33736040000000.0,32102100000000.0,3009110000000.0,0.5661083,1.778346e-06,-3.144328e-08,-1.763117e-06,-1.688994e-09,1.629516e-06,-3.497463e-06,-2.861548e-06,3.812307e-06,31333190000000.0,2806876000000.0,0.5122121,1.718621e-06,-2.9748e-08,-1.703117e-06,-1.137631e-09,1.57496e-06,-3.379202e-06,-2.764602e-06,3.684194e-06,26046910000000.0,2056793000000.0,0.3478539,1.466972e-06,-2.334829e-08,-1.451163e-06,5.451633e-10,1.344686e-06,-2.881784e-06,-2.357021e-06,3.144174e-06,977187900000.0,133300000000000.0,1.20154,27250000000000.0,-1.0296
706,0.7357,7.065428,5.020115999999994,2589.138,320.9078,229.1765,65.19527,117.0995,188.1173,91308360000000.0,79197990000000.0,8284834000000.0,0.7628514,8.343223e-06,-1.204238e-06,-9.28891e-06,-1.084316e-06,6.496379e-06,-1.743125e-05,-1.443509e-05,1.666858e-05,72373890000000.0,7273795000000.0,0.6653154,7.802067e-06,-1.094922e-06,-8.653667e-06,-9.844086e-07,6.101076e-06,-1.626782e-05,-1.346549e-05,1.561082e-05,45558070000000.0,4299911000000.0,0.4188825,5.761669e-06,-7.313478e-07,-6.308817e-06,-6.545186e-07,4.567682e-06,-1.193154e-05,-9.860566e-06,1.158262e-05,2078155000000.0,173000000000000.0,2.18967,64450000000000.0,-1.897
707,0.7327,6.421249,5.531742999999996,2581.515,290.5328,251.5935,18.51028,17.91942,245.0179,36042770000000.0,26431370000000.0,2013475000000.0,0.5325607,1.407611e-06,-1.612952e-07,-1.531744e-06,-1.362998e-07,1.155771e-06,-2.90491e-06,-2.401598e-06,2.883171e-06,21721780000000.0,1507432000000.0,0.4456122,1.171634e-06,-1.304014e-07,-1.270938e-06,-1.097671e-07,9.653221e-07,-2.413894e-06,-1.994906e-06,2.402851e-06,11725920000000.0,597183000000.0,0.2672496,6.51772e-07,-6.738363e-08,-7.016082e-07,-5.616193e-08,5.413398e-07,-1.337415e-06,-1.104256e-06,1.340602e-06,1050911000000.0,26550000000000.0,1.0303,4654000000000.0,-0.719433
708,0.7333,6.82921,4.997290000000004,2583.234,309.3678,227.4946,213.1162,242.1335,151.9579,37388370000000.0,33351580000000.0,3026044000000.0,0.5739947,1.859658e-06,-1.222134e-06,-3.027479e-06,-1.184156e-06,5.189461e-07,-4.846266e-06,-4.178992e-06,2.791437e-06,30372040000000.0,2639622000000.0,0.4992584,1.730101e-06,-1.103325e-06,-2.782667e-06,-1.068222e-06,5.157213e-07,-4.474722e-06,-3.853869e-06,2.62951e-06,21817890000000.0,1653494000000.0,0.3288535,1.331656e-06,-7.760867e-07,-2.0681e-06,-7.496451e-07,4.682404e-07,-3.370421e-06,-2.892384e-06,2.094256e-06,1055244000000.0,89760000000000.0,1.177358,17980000000000.0,-0.97119
709,0.7345,5.51669,6.844498000000007,2584.343,249.6037,311.6435,-26.97727,365.285,96.91273,52189940000000.0,44116360000000.0,4325845000000.0,0.6300882,3.342277e-06,-1.383912e-07,-3.389298e-06,-8.519584e-08,2.973023e-06,-6.649325e-06,-5.452868e-06,7.069035e-06,37965060000000.0,3615629000000.0,0.5353369,3.052373e-06,-1.223988e-07,-3.090776e-06,-7.437264e-08,2.717353e-06,-6.067993e-06,-4.975149e-06,6.457144e-06,26239140000000.0,2137777000000.0,0.3489229,2.216734e-06,-8.119276e-08,-2.235691e-06,-4.756868e-08,1.97711e-06,-4.39776e-06,-3.603723e-06,4.690956e-06,1325255000000.0,144400000000000.0,1.585412,38950000000000.0,-1.329
710,0.7357,6.198519,6.7044210000000035,2585.573,280.8155,305.7246,-154.8468,99.47578,-290.9648,47384230000000.0,32967120000000.0,3108711000000.0,0.5715658,2.113389e-06,9.456326e-07,-1.117653e-06,9.758495e-07,2.918159e-06,-3.174493e-06,-2.420886e-06,5.52192e-06,29891470000000.0,2684329000000.0,0.4985965,1.938383e-06,8.407683e-07,-1.051373e-06,8.682002e-07,2.649034e-06,-2.937868e-06,-2.246582e-06,5.036691e-06,22298460000000.0,1635888000000.0,0.3319504,1.440733e-06,5.715299e-07,-8.341746e-07,5.91264e-07,1.91343e-06,-2.236294e-06,-1.722289e-06,3.686961e-06,1045058000000.0,98520000000000.0,1.263582,21180000000000.0,-1.06326
713,0.7384,6.636563000000001,5.489129999999997,2596.846,302.1447,251.234,-116.6239,93.43214,-3.027354,42290190000000.0,40752360000000.0,3744765000000.0,0.6152729,2.329048e-06,5.950467e-07,-1.675369e-06,6.30016e-07,2.767172e-06,-3.943302e-06,-3.111943e-06,5.630811e-06,39502880000000.0,3404236000000.0,0.5415593,2.219674e-06,5.525553e-07,-1.611007e-06,5.856394e-07,2.6219e-06,-3.77243e-06,-2.980035e-06,5.350657e-06,32102100000000.0,2385900000000.0,0.372395,1.840291e-06,4.227262e-07,-1.370391e-06,4.494719e-07,2.136201e-06,-3.16237e-06,-2.505194e-06,4.397432e-06,1166333000000.0,96080000000000.0,1.226544,20050000000000.0,-1.05237
715,0.7372,6.482411,5.008330999999997,2596.327,295.0067,228.9936,-237.3087,89.33758,210.6147,29026450000000.0,18069440000000.0,1360506000000.0,0.47939,7.630183e-07,5.237197e-07,-2.225934e-07,5.353937e-07,1.239263e-06,-9.650001e-07,-6.933719e-07,2.181741e-06,15089910000000.0,1001057000000.0,0.3931222,6.21609e-07,4.119362e-07,-1.959722e-07,4.213589e-07,9.945803e-07,-8.007805e-07,-5.794676e-07,1.762235e-06,10380320000000.0,502613000000.0,0.2582463,3.79282e-07,2.330499e-07,-1.377451e-07,2.386758e-07,5.881533e-07,-5.067646e-07,-3.71692e-07,1.05633e-06,706876700000.0,34500000000000.0,0.8671626,5090000000000.0,-0.6509
716,0.7421,5.761036,7.053201999999996,2604.194,262.7352,323.8453,-41.98558,302.2754,-152.7443,62474140000000.0,41521280000000.0,4656678000000.0,0.615901,3.602888e-06,2.25781e-07,-3.280869e-06,2.807452e-07,3.578964e-06,-6.792885e-06,-5.504207e-06,7.998574e-06,37388370000000.0,3884288000000.0,0.5320169,3.231733e-06,1.966725e-07,-2.948189e-06,2.454172e-07,3.202637e-06,-6.098378e-06,-4.942285e-06,7.166017e-06,24412970000000.0,2089056000000.0,0.3426145,2.183679e-06,1.221078e-07,-2.001727e-06,1.538734e-07,2.149487e-06,-4.130241e-06,-3.348711e-06,4.825571e-06,1255603000000.0,83350000000000.0,1.424451,20200000000000.0,-1.187349
717,0.7433,6.545731,5.542524000000005,2611.233,299.6238,255.0519,-33.18054,164.6964,-125.719,53439420000000.0,47384230000000.0,4861951000000.0,0.6400187,3.529557e-06,2.024411e-07,-3.233381e-06,2.578347e-07,3.49124e-06,-6.67353e-06,-5.411654e-06,7.8221e-06,41713500000000.0,4090638000000.0,0.5523002,3.234196e-06,1.805162e-07,-2.967345e-06,2.308106e-07,3.192625e-06,-6.1196e-06,-4.963175e-06,7.160302e-06,21433440000000.0,1806795000000.0,0.3254888,2.106498e-06,1.07355e-07,-1.941835e-06,1.389863e-07,2.065618e-06,-3.994926e-06,-3.241369e-06,4.647988e-06,1473176000000.0,46170000000000.0,1.223773,9613000000000.0,-0.96723
721,0.743,5.738936,6.450447000000005,2609.942,262.2982,296.5654,-14.2002,278.1898,41.64656,50171540000000.0,25278000000000.0,2135574000000.0,0.528359,1.275642e-06,-6.690306e-08,-1.309874e-06,-4.420149e-08,1.1282e-06,-2.554041e-06,-2.098215e-06,2.695384e-06,24028520000000.0,1825319000000.0,0.4682115,1.153129e-06,-5.903657e-08,-1.182513e-06,-3.863567e-08,1.020901e-06,-2.307182e-06,-1.895098e-06,2.437369e-06,14705450000000.0,857243400000.0,0.2886832,7.135423e-07,-3.339126e-08,-7.282909e-07,-2.106565e-08,6.339024e-07,-1.424203e-06,-1.169121e-06,1.509895e-06,897116200000.0,33970000000000.0,0.9395202,5430000000000.0,-0.74921
722,0.7424,5.62713,6.288976,2609.539,257.1151,288.9801,-20.7324,468.0072,248.2777,42386300000000.0,35273860000000.0,3430114000000.0,0.5822509,2.221388e-06,-2.764398e-07,-2.438458e-06,-2.3854e-07,1.797576e-06,-4.606894e-06,-3.811469e-06,4.521776e-06,33447700000000.0,3056074000000.0,0.5124031,2.087699e-06,-2.527006e-07,-2.284304e-06,-2.173574e-07,1.695586e-06,-4.322191e-06,-3.574565e-06,4.255339e-06,25854680000000.0,2044361000000.0,0.3476379,1.653205e-06,-1.832772e-07,-1.791263e-06,-1.560411e-07,1.357067e-06,-3.404913e-06,-2.81268e-06,3.382747e-06,1067740000000.0,195100000000000.0,1.44877,48090000000000.0,-1.247518
723,0.7482,6.502469,5.5422089999999935,2624.881,299.182,256.3481,-166.1422,365.4378,21.76111,33928270000000.0,29314790000000.0,2555185000000.0,0.5501811,1.494441e-06,5.046701e-07,-9.54173e-07,5.279071e-07,1.902478e-06,-2.409791e-06,-1.876599e-06,3.74318e-06,27584740000000.0,2240645000000.0,0.4793821,1.396168e-06,4.58014e-07,-9.04722e-07,4.795581e-07,1.76336e-06,-2.264598e-06,-1.766423e-06,3.482725e-06,20664520000000.0,1443303000000.0,0.3217362,1.091556e-06,3.282756e-07,-7.367036e-07,3.446987e-07,1.347448e-06,-1.799839e-06,-1.410235e-06,2.690944e-06,941297900000.0,90700000000000.0,1.119794,17280000000000.0,-0.923373
