,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
374,0.5619,26.6134,6.56556,1854.634,929.274,238.755,172.1743,190.1627,-174.7739,49979310000000.0,48441490000000.0,4102641000000.0,0.707906,3.412591e-06,-1.800427e-06,-5.113519e-06,-1.733552e-06,1.389965e-06,-8.449402e-06,-7.225315e-06,5.560753e-06,42866870000000.0,3436803000000.0,0.5946474,3.124264e-06,-1.593064e-06,-4.625742e-06,-1.532342e-06,1.326167e-06,-7.679743e-06,-6.558929e-06,5.143734e-06,25181890000000.0,1853404000000.0,0.3678728,2.219104e-06,-1.025614e-06,-3.178549e-06,-9.836372e-07,1.04419e-06,-5.347674e-06,-4.551234e-06,3.753839e-06,1511374000000.0,67000000000000.0,1.286936,14670000000000.0,-1.06425
375,0.5612,25.85033,6.372617000000003,1865.743,903.9582,231.5429,84.26229,310.6718,-59.39334,38926200000000.0,26719710000000.0,2191343000000.0,0.5816046,1.623605e-06,-9.92062e-07,-2.570436e-06,-9.587858e-07,5.314397e-07,-4.157477e-06,-3.575723e-06,2.519346e-06,23836290000000.0,1785205000000.0,0.4916757,1.430512e-06,-8.420772e-07,-2.232511e-06,-8.129833e-07,4.995117e-07,-3.630786e-06,-3.118154e-06,2.250619e-06,16531620000000.0,1005354000000.0,0.3212844,9.797898e-07,-5.258684e-07,-1.477794e-06,-5.063559e-07,3.91684e-07,-2.435469e-06,-2.084236e-06,1.590362e-06,927708300000.0,57360000000000.0,1.051332,10260000000000.0,-0.8582
376,0.5626,25.934600000000003,6.655613,1867.394,908.1517,242.3033,27.75801,420.9813,34.15467,31140960000000.0,22010120000000.0,1603130000000.0,0.5605469,1.22916e-06,-8.454938e-07,-2.041096e-06,-8.196479e-07,3.098695e-07,-3.243044e-06,-2.802603e-06,1.815827e-06,19991730000000.0,1248396000000.0,0.4646161,1.053907e-06,-6.994068e-07,-1.724376e-06,-6.773996e-07,2.907203e-07,-2.754925e-06,-2.377242e-06,1.581687e-06,13167630000000.0,657967300000.0,0.3012686,6.761643e-07,-4.126784e-07,-1.070011e-06,-3.988099e-07,2.217458e-07,-1.731152e-06,-1.488772e-06,1.049563e-06,815695100000.0,42660000000000.0,0.9732662,7064000000000.0,-0.752
377,0.5636,25.92624,6.9235869999999995,1869.644,908.9086,252.4388,-44.14939,534.7889,115.4974,58725690000000.0,41809620000000.0,4447935000000.0,0.6736333,4.596288e-06,-1.948363e-06,-6.409241e-06,-1.863247e-06,2.336728e-06,-1.09035e-05,-9.25302e-06,7.950988e-06,34120490000000.0,3391662000000.0,0.5528032,3.917633e-06,-1.602928e-06,-5.404239e-06,-1.531259e-06,2.046611e-06,-9.234796e-06,-7.82777e-06,6.830394e-06,24509090000000.0,1875688000000.0,0.365505,2.659893e-06,-1.009132e-06,-3.588652e-06,-9.618422e-07,1.464321e-06,-6.189269e-06,-5.233574e-06,4.709947e-06,1305296000000.0,89290000000000.0,1.557449,23660000000000.0,-1.245067
379,0.5651,25.8118,5.687464,1879.78,909.1989,207.96,-214.0234,361.9536,-568.7442,43059100000000.0,34120490000000.0,3382460000000.0,0.626067,2.686269e-06,6.186607e-07,-2.003709e-06,6.60291e-07,3.129829e-06,-4.623439e-06,-3.663313e-06,6.437438e-06,31717640000000.0,2869218000000.0,0.5371551,2.441723e-06,5.439046e-07,-1.839262e-06,5.813559e-07,2.825132e-06,-4.22039e-06,-3.347585e-06,5.830859e-06,24316860000000.0,1805313000000.0,0.3631873,1.854178e-06,3.801048e-07,-1.428668e-06,4.077526e-07,2.109715e-06,-3.236626e-06,-2.57366e-06,4.390643e-06,1071725000000.0,88180000000000.0,1.251111,18770000000000.0,-1.027448
380,0.5678,26.63806,5.676328,1874.418,940.1969,208.4336,231.4465,-196.3782,-329.1191,28834220000000.0,22586810000000.0,1592952000000.0,0.5494735,1.460941e-06,-3.54694e-07,-1.777519e-06,-3.27235e-07,1.015304e-06,-3.204046e-06,-2.681313e-06,2.808552e-06,17588870000000.0,1083009000000.0,0.4455793,1.180321e-06,-2.787142e-07,-1.428079e-06,-2.566816e-07,8.276333e-07,-2.580574e-06,-2.158207e-06,2.276162e-06,8169696000000.0,366785300000.0,0.2590337,5.756576e-07,-1.272687e-07,-6.876296e-07,-1.16713e-07,4.11691e-07,-1.249692e-06,-1.043646e-06,1.117824e-06,934416200000.0,16290000000000.0,0.9254822,2565000000000.0,-0.590535
382,0.5673,26.83695,5.082073999999997,1871.563,946.9099,186.5328,-249.2321,129.866,-300.6278,28738110000000.0,25662460000000.0,1610947000000.0,0.5735809,1.034518e-06,6.7686e-07,-3.351115e-07,6.930177e-07,1.647618e-06,-1.342125e-06,-9.736898e-07,2.925491e-06,22586810000000.0,1291738000000.0,0.4797602,9.105863e-07,5.740559e-07,-3.165499e-07,5.881571e-07,1.428115e-06,-1.202905e-06,-8.785759e-07,2.552679e-06,12687060000000.0,622944300000.0,0.2917651,5.701809e-07,3.243906e-07,-2.330265e-07,3.329888e-07,8.584061e-07,-7.879989e-07,-5.848522e-07,1.562149e-06,956439700000.0,33130000000000.0,0.8762326,4939000000000.0,-0.680724
385,0.5658,25.97119,5.282488999999996,1880.598,916.0584,193.4097,-177.5445,249.2641,-323.6327,85733750000000.0,82273640000000.0,8333872000000.0,0.8415644,9.861831e-06,1.25411e-06,-8.330129e-06,1.374955e-06,1.035844e-05,-1.793808e-05,-1.44057e-05,2.243107e-05,77371820000000.0,7373086000000.0,0.7230742,9.276967e-06,1.142656e-06,-7.871221e-06,1.254355e-06,9.700697e-06,-1.690922e-05,-1.358574e-05,2.105396e-05,56611180000000.0,4929347000000.0,0.4800703,7.480395e-06,8.431811e-07,-6.42021e-06,9.283072e-07,7.72806e-06,-1.37076e-05,-1.102623e-05,1.687426e-05,2075764000000.0,182400000000000.0,2.162863,67120000000000.0,-1.88892
386,0.568,26.45301,5.769406000000002,1877.643,934.2363,211.8968,-279.1343,245.9528,-534.5181,362734500000000.0,209720900000000.0,26263070000000.0,1.144509,6.3024e-05,1.036846e-05,-5.05565e-05,1.059749e-05,6.71104e-05,-0.0001118687,-8.918699e-05,0.0001436875,189056400000000.0,22149530000000.0,0.9739094,5.712874e-05,9.091893e-06,-4.610995e-05,9.274775e-06,6.044766e-05,-0.0001016853,-8.111754e-05,0.000129819,126486100000000.0,12786740000000.0,0.6269369,4.048869e-05,5.87539e-06,-3.319517e-05,5.951153e-06,4.210202e-05,-7.257934e-05,-5.79855e-05,9.117435e-05,4286695000000.0,110700000000000.0,3.737362,70390000000000.0,-3.416
388,0.5644,25.6639,5.136227000000003,1882.135,904.3502,187.6914,-218.5167,292.4644,-455.8205,93422870000000.0,85445400000000.0,8931121000000.0,0.8634901,1.198907e-05,1.892656e-06,-9.755462e-06,2.023346e-06,1.292558e-05,-2.143381e-05,-1.713701e-05,2.759533e-05,80351360000000.0,7729144000000.0,0.7334899,1.11264e-05,1.696396e-06,-9.110579e-06,1.814702e-06,1.192585e-05,-1.994835e-05,-1.595984e-05,2.553486e-05,60071290000000.0,5104134000000.0,0.4903702,8.78742e-06,1.224584e-06,-7.303882e-06,1.311347e-06,9.282167e-06,-1.58628e-05,-1.271075e-05,2.001878e-05,2121609000000.0,125800000000000.0,2.267417,48530000000000.0,-1.907
389,0.5675,26.49823,5.968730000000002,1874.748,934.6425,219.0178,-277.4982,195.5601,-801.0273,35369980000000.0,30660390000000.0,2723220000000.0,0.6073916,2.028723e-06,1.387673e-06,-5.998844e-07,1.416003e-06,3.287975e-06,-2.576847e-06,-1.853053e-06,5.797716e-06,27873080000000.0,2261608000000.0,0.5161388,1.833666e-06,1.212744e-06,-5.833235e-07,1.238084e-06,2.929359e-06,-2.370064e-06,-1.715827e-06,5.19718e-06,19318930000000.0,1309822000000.0,0.3353548,1.341033e-06,8.128174e-07,-4.999537e-07,8.308031e-07,2.066274e-06,-1.806413e-06,-1.327861e-06,3.723606e-06,1013632000000.0,53940000000000.0,1.067322,9795000000000.0,-0.83952
393,0.5693,26.75405,5.467172000000004,1877.326,946.4164,201.2218,-212.4484,-88.34821,-367.7331,87079340000000.0,79966900000000.0,8388714000000.0,0.833173,9.853306e-06,4.164604e-06,-5.436891e-06,4.262386e-06,1.325725e-05,-1.501658e-05,-1.149748e-05,2.536546e-05,75161200000000.0,7372853000000.0,0.7173872,9.225525e-06,3.780428e-06,-5.207438e-06,3.870088e-06,1.228764e-05,-1.417665e-05,-1.088119e-05,2.362112e-05,54785020000000.0,4817413000000.0,0.4781494,7.277422e-06,2.736061e-06,-4.349307e-06,2.802169e-06,9.431986e-06,-1.142427e-05,-8.823269e-06,1.836426e-05,2052750000000.0,102600000000000.0,1.934575,33770000000000.0,-1.648
394,0.5725,26.51357,5.315798,1890.94,943.3472,196.6221,-562.0049,154.4633,-260.1897,30275930000000.0,27584740000000.0,2259191000000.0,0.5870876,1.490032e-06,2.101732e-06,6.384758e-07,2.118794e-06,3.496578e-06,-8.086325e-07,-2.794436e-07,5.346957e-06,25085770000000.0,1853121000000.0,0.4955484,1.322765e-06,1.79865e-06,4.998996e-07,1.813609e-06,3.03625e-06,-7.846949e-07,-3.148741e-07,4.678512e-06,17781100000000.0,1055296000000.0,0.3255613,9.342138e-07,1.169166e-06,2.523252e-07,1.179402e-06,2.042084e-06,-6.548311e-07,-3.229456e-07,3.201267e-06,981740800000.0,39880000000000.0,0.9316064,6321000000000.0,-0.718938
395,0.5794,24.80108,6.369870999999997,1934.508,893.9124,237.9017,102.504,-171.1681,-226.0042,29314790000000.0,20183950000000.0,1340303000000.0,0.5261534,8.054074e-07,1.130875e-08,-7.744808e-07,2.612769e-08,7.68174e-07,-1.559916e-06,-1.272415e-06,1.759379e-06,17492760000000.0,1080213000000.0,0.4417593,6.966622e-07,9.4007e-09,-6.701923e-07,2.212216e-08,6.637592e-07,-1.349568e-06,-1.100858e-06,1.520964e-06,12494830000000.0,594020700000.0,0.2912845,4.730657e-07,5.85678e-09,-4.554612e-07,1.434197e-08,4.496976e-07,-9.167738e-07,-7.478439e-07,1.031515e-06,745797100000.0,36570000000000.0,0.8269177,5145000000000.0,-0.658845
396,0.5819,24.93536,4.872011999999994,1944.446,904.0408,182.779,-193.8209,144.3947,-489.357,32678780000000.0,30660390000000.0,2443177000000.0,0.6064511,1.658209e-06,7.318642e-07,-8.882069e-07,7.567306e-07,2.282827e-06,-2.503398e-06,-1.911787e-06,4.327334e-06,29795360000000.0,2170757000000.0,0.524907,1.561485e-06,6.672427e-07,-8.580998e-07,6.904636e-07,2.127074e-06,-2.379029e-06,-1.82188e-06,4.051947e-06,21625660000000.0,1457240000000.0,0.3475522,1.233332e-06,4.747524e-07,-7.294077e-07,4.925444e-07,1.625948e-06,-1.930594e-06,-1.490396e-06,3.145263e-06,988797400000.0,127700000000000.0,1.204522,26170000000000.0,-1.027118
401,0.587,26.58941,6.43217,1926.308,964.1782,242.8499,-33.27415,307.8934,-150.3651,32005980000000.0,28353650000000.0,2425771000000.0,0.5856555,1.694717e-06,-4.354904e-07,-2.085098e-06,-4.039163e-07,1.152153e-06,-3.73955e-06,-3.13316e-06,3.230994e-06,26911940000000.0,2121135000000.0,0.5146878,1.568029e-06,-3.916413e-07,-1.917742e-06,-3.62615e-07,1.076711e-06,-3.448498e-06,-2.887385e-06,2.999828e-06,20664520000000.0,1312029000000.0,0.3417998,1.1797e-06,-2.695852e-07,-1.417264e-06,-2.482211e-07,8.335947e-07,-2.568879e-06,-2.14659e-06,2.279639e-06,944743600000.0,79020000000000.0,1.121673,15080000000000.0,-0.899217
403,0.5867,26.5335,6.601634999999998,1926.46,961.9044,249.2024,-98.56264,127.8859,-353.256,28161420000000.0,26431370000000.0,1786396000000.0,0.5715234,1.132266e-06,2.656483e-07,-8.398318e-07,2.849656e-07,1.328012e-06,-1.943369e-06,-1.539378e-06,2.722855e-06,22682920000000.0,1439433000000.0,0.4771625,1.000699e-06,2.263392e-07,-7.505363e-07,2.43272e-07,1.164797e-06,-1.725825e-06,-1.368738e-06,2.39731e-06,13455970000000.0,742229400000.0,0.2961453,6.584735e-07,1.351219e-07,-5.073907e-07,1.459945e-07,7.517545e-07,-1.149109e-06,-9.14067e-07,1.562287e-06,959722900000.0,56400000000000.0,0.9826262,9429000000000.0,-0.778239
404,0.5864,27.001090000000005,5.157369000000001,1922.382,979.5484,194.7349,147.6482,281.1581,-428.2558,36235000000000.0,31525410000000.0,2353246000000.0,0.6062145,1.692669e-06,-1.082853e-06,-2.728892e-06,-1.047809e-06,5.063516e-07,-4.384678e-06,-3.777677e-06,2.579257e-06,26719710000000.0,1830855000000.0,0.5046999,1.455479e-06,-9.009506e-07,-2.316097e-06,-8.710271e-07,4.648628e-07,-3.739816e-06,-3.217821e-06,2.246911e-06,13744310000000.0,759713000000.0,0.2974027,8.209211e-07,-4.673605e-07,-1.265172e-06,-4.508125e-07,3.018984e-07,-2.068117e-06,-1.773618e-06,1.306418e-06,1144688000000.0,28890000000000.0,0.9651592,4744000000000.0,-0.727749
406,0.5864,26.490210000000005,6.620369999999995,1925.779,959.7475,249.7335,42.5503,577.8794,-249.2642,45077500000000.0,42097960000000.0,3889567000000.0,0.6684475,3.079808e-06,-1.94932e-06,-4.939301e-06,-1.887426e-06,9.313894e-07,-7.953886e-06,-6.847346e-06,4.694114e-06,39791220000000.0,3415976000000.0,0.5766462,2.872327e-06,-1.761949e-06,-4.550018e-06,-1.70465e-06,9.232745e-07,-7.361417e-06,-6.329322e-06,4.431726e-06,30852620000000.0,2278550000000.0,0.3906168,2.295151e-06,-1.296304e-06,-3.523048e-06,-1.251493e-06,8.461179e-07,-5.769313e-06,-4.94437e-06,3.647802e-06,1243995000000.0,106100000000000.0,1.352241,24410000000000.0,-1.1385
407,0.5885,26.78739,5.013529999999995,1932.049,975.4146,189.8678,-239.6965,219.5123,-66.34307,379170000000000.0,347067900000000.0,43305810000000.0,1.33996,0.0001186871,9.036544e-06,-0.0001049646,8.969649e-06,0.0001139819,-0.000220452,-0.0001775078,0.0002569031,308045600000000.0,37112560000000.0,1.136238,0.000109523,8.095239e-06,-9.705222e-05,7.979517e-06,0.0001047685,-0.0002036194,-0.0001639737,0.0002365625,196745500000000.0,21701370000000.0,0.721145,7.856661e-05,5.315669e-06,-6.998824e-05,5.102505e-06,7.425795e-05,-0.0001464264,-0.0001179446,0.0001685783,6323577000000.0,182500000000000.0,5.198074,161400000000000.0,-4.593082
410,0.591,26.49907,5.194133000000002,1943.718,969.063,197.4336,-446.0462,251.5192,-306.8166,114568000000000.0,103995400000000.0,11142660000000.0,0.8961706,1.615241e-05,6.306749e-06,-9.406145e-06,6.414085e-06,2.107729e-05,-2.51026e-05,-1.932358e-05,4.087767e-05,96786860000000.0,9808669000000.0,0.7720306,1.510431e-05,5.707898e-06,-8.98111e-06,5.804e-06,1.950622e-05,-2.365872e-05,-1.825339e-05,3.801427e-05,72373890000000.0,6585649000000.0,0.5171314,1.203322e-05,4.154658e-06,-7.537337e-06,4.22086e-06,1.511408e-05,-1.922988e-05,-1.492041e-05,2.984081e-05,2448052000000.0,203200000000000.0,2.761211,95460000000000.0,-2.38392
413,0.5918,27.13101,5.643439999999995,1933.415,990.6995,214.6746,-204.8441,202.6451,-385.8213,80351360000000.0,74296170000000.0,7426563000000.0,0.8004328,8.040949e-06,1.762281e-06,-6.064347e-06,1.862213e-06,9.205201e-06,-1.3895e-05,-1.101871e-05,1.906971e-05,67183730000000.0,6351956000000.0,0.683305,7.421872e-06,1.575456e-06,-5.647017e-06,1.666126e-06,8.440279e-06,-1.287465e-05,-1.021935e-05,1.75426e-05,44308580000000.0,3750160000000.0,0.4381457,5.473056e-06,1.057792e-06,-4.264446e-06,1.120869e-06,6.107887e-06,-9.593989e-06,-7.634766e-06,1.281363e-05,1997081000000.0,135900000000000.0,1.952721,45150000000000.0,-1.6632
417,0.5991,25.11736,5.384568999999996,1988.859,932.3844,207.0397,-124.8712,139.9041,-213.4008,71028290000000.0,69009900000000.0,6771561000000.0,0.7785129,6.442594e-06,8.853149e-07,-5.383311e-06,9.744829e-07,6.862673e-06,-1.165959e-05,-9.355239e-06,1.4763e-05,65453680000000.0,5997049000000.0,0.6756007,6.065322e-06,8.108199e-07,-5.089805e-06,8.938223e-07,6.435132e-06,-1.099851e-05,-8.828805e-06,1.387124e-05,42962990000000.0,3626919000000.0,0.4335383,4.549314e-06,5.559149e-07,-3.867337e-06,6.155484e-07,4.766085e-06,-8.299072e-06,-6.670859e-06,1.033918e-05,1892251000000.0,62710000000000.0,1.523065,16250000000000.0,-1.281
418,0.5979,26.90708,5.970162000000002,1953.252,991.2449,229.0649,-203.7731,470.7396,-294.5588,64973110000000.0,58821810000000.0,5845672000000.0,0.7381536,5.471969e-06,-5.649156e-09,-5.329712e-06,7.78473e-08,5.083136e-06,-1.066816e-05,-8.708323e-06,1.179104e-05,52862740000000.0,5009759000000.0,0.6306571,5.057348e-06,-5.054352e-09,-4.924708e-06,7.118184e-08,4.695082e-06,-9.858512e-06,-8.046925e-06,1.089305e-05,33832150000000.0,2922740000000.0,0.399837,3.736024e-06,-3.395576e-09,-3.635343e-06,5.066753e-08,3.461395e-06,-7.279814e-06,-5.940906e-06,8.036052e-06,1685833000000.0,117000000000000.0,1.648247,32810000000000.0,-1.403
420,0.6007,27.141050000000003,4.821531999999994,1960.942,1005.238,185.8744,-148.7666,361.9878,111.5502,33928270000000.0,23451830000000.0,1742338000000.0,0.5444806,1.138834e-06,-1.584047e-07,-1.268748e-06,-1.370731e-07,9.112156e-07,-2.380188e-06,-1.973177e-06,2.311272e-06,20472300000000.0,1400295000000.0,0.4595997,9.958871e-07,-1.337209e-07,-1.104549e-06,-1.152e-07,8.011991e-07,-2.076457e-06,-1.7205e-06,2.025279e-06,13071510000000.0,713730600000.0,0.2913197,6.50316e-07,-7.976018e-08,-7.134542e-07,-6.790774e-08,5.299489e-07,-1.348077e-06,-1.115571e-06,1.328846e-06,853881200000.0,30120000000000.0,0.8603734,4409000000000.0,-0.6705
421,0.5999,25.21994,6.373187000000004,1986.148,935.455,245.2153,-11.46847,386.1792,46.35862,37292260000000.0,26143030000000.0,2189615000000.0,0.5728074,1.432813e-06,-7.097315e-07,-2.103894e-06,-6.810752e-07,6.352021e-07,-3.503964e-06,-2.990887e-06,2.391664e-06,24605200000000.0,1846471000000.0,0.4876999,1.290986e-06,-6.158544e-07,-1.871817e-06,-5.90223e-07,5.953346e-07,-3.133274e-06,-2.670933e-06,2.177603e-06,18165560000000.0,1141564000000.0,0.3248202,9.571278e-07,-4.164412e-07,-1.34722e-06,-3.978065e-07,4.803259e-07,-2.282408e-06,-1.93953e-06,1.652769e-06,890692900000.0,63850000000000.0,1.003385,10900000000000.0,-0.8389
422,0.6004,25.67671,5.2058089999999995,1984.022,953.8525,200.5685,-339.3358,129.5957,-74.78262,32102100000000.0,13936540000000.0,741331700000.0,0.461015,4.241818e-07,4.465295e-07,3.099625e-08,4.530125e-07,8.451972e-07,-3.81592e-07,-2.307533e-07,1.370237e-06,12302600000000.0,589290200000.0,0.3866906,3.642218e-07,3.687385e-07,1.199541e-08,3.742585e-07,7.108959e-07,-3.422629e-07,-2.12734e-07,1.161631e-06,9419178000000.0,338343800000.0,0.2623188,2.473023e-07,2.285109e-07,-1.362605e-08,2.321802e-07,4.60568e-07,-2.541502e-07,-1.661809e-07,7.664654e-07,559273300000.0,63630000000000.0,0.8824288,9553000000000.0,-0.7443
423,0.6022,27.16728,4.895445999999996,1964.136,1008.011,189.0894,-240.4263,339.3613,15.36097,32198210000000.0,27488620000000.0,2153106000000.0,0.5765074,1.423913e-06,2.545121e-07,-1.135215e-06,2.787612e-07,1.589666e-06,-2.523285e-06,-2.015e-06,3.342867e-06,23740170000000.0,1737686000000.0,0.4829705,1.251578e-06,2.153495e-07,-1.005974e-06,2.364723e-07,1.388278e-06,-2.226017e-06,-1.779198e-06,2.928945e-06,16243280000000.0,967017300000.0,0.3122652,8.663028e-07,1.363968e-07,-7.086089e-07,1.506823e-07,9.47159e-07,-1.55304e-06,-1.243674e-06,2.012963e-06,941760200000.0,42230000000000.0,0.9472676,6806000000000.0,-0.739431
424,0.6063,27.16954,5.248596,1974.374,1013.364,203.8653,35.846,226.6714,212.3261,40271790000000.0,33063240000000.0,3081219000000.0,0.609381,2.447471e-06,-9.334671e-07,-3.311967e-06,-8.873191e-07,1.354884e-06,-5.702738e-06,-4.825756e-06,4.350425e-06,30179820000000.0,2556846000000.0,0.5206841,2.201472e-06,-8.129312e-07,-2.952014e-06,-7.717786e-07,1.244272e-06,-5.102461e-06,-4.313519e-06,3.938133e-06,21721780000000.0,1477761000000.0,0.344181,1.587928e-06,-5.386141e-07,-2.08083e-06,-5.096602e-07,9.429241e-07,-3.631907e-06,-3.062621e-06,2.884805e-06,1066951000000.0,82930000000000.0,1.289208,18190000000000.0,-1.02267
425,0.6035,25.55031,6.673648000000002,1989.081,950.8881,257.9629,26.37935,293.9391,77.10937,33832150000000.0,27296390000000.0,2183189000000.0,0.5745125,1.453255e-06,-6.844165e-07,-2.097827e-06,-6.557067e-07,6.782936e-07,-3.517558e-06,-2.997161e-06,2.458852e-06,24893540000000.0,1849913000000.0,0.4910096,1.32366e-06,-6.020416e-07,-1.889222e-06,-5.76079e-07,6.38545e-07,-3.182331e-06,-2.708286e-06,2.260005e-06,18453900000000.0,1144602000000.0,0.3274054,9.947873e-07,-4.133588e-07,-1.38034e-06,-3.942408e-07,5.177301e-07,-2.352136e-06,-1.995755e-06,1.735668e-06,918250700000.0,82760000000000.0,1.104363,15550000000000.0,-0.9131547
426,0.6035,25.63094,7.0308169999999945,1986.735,953.2034,271.7674,47.57857,168.3931,110.8314,53247190000000.0,39791220000000.0,4032859000000.0,0.6517008,3.618278e-06,-1.026037e-06,-4.540501e-06,-9.618193e-07,2.347445e-06,-8.073289e-06,-6.77663e-06,6.77317e-06,36907800000000.0,3428496000000.0,0.5589631,3.30525e-06,-9.078203e-07,-4.117687e-06,-8.49738e-07,2.171976e-06,-7.344822e-06,-6.16016e-06,6.213874e-06,28834220000000.0,2166988000000.0,0.378023,2.506727e-06,-6.320668e-07,-3.065255e-06,-5.892826e-07,1.699667e-06,-5.512694e-06,-4.613841e-06,4.763014e-06,1193339000000.0,120200000000000.0,1.512926,30940000000000.0,-1.258
428,0.61,26.54889,5.888450999999997,1993.278,995.9363,229.8122,-85.94751,700.8349,-279.7108,37965060000000.0,34312720000000.0,3216095000000.0,0.6163011,2.38715e-06,-1.223454e-06,-3.544452e-06,-1.177003e-06,1.011065e-06,-5.880758e-06,-5.02349e-06,3.933118e-06,31429300000000.0,2789107000000.0,0.5266325,2.211452e-06,-1.095389e-06,-3.245116e-06,-1.052712e-06,9.734445e-07,-5.409345e-06,-4.615103e-06,3.679723e-06,26239140000000.0,1936426000000.0,0.3688279,1.774547e-06,-8.074803e-07,-2.531575e-06,-7.739976e-07,8.500278e-07,-4.267998e-06,-3.630509e-06,3.02016e-06,1054430000000.0,175900000000000.0,1.413103,42290000000000.0,-1.19295
429,0.6115,26.83825,5.731656999999999,1993.2,1008.509,224.2111,-51.7077,295.3866,-175.9651,178099400000000.0,109954500000000.0,11353150000000.0,0.9030722,1.761838e-05,-1.62075e-06,-1.867913e-05,-1.396928e-06,1.456704e-05,-3.586911e-05,-2.953661e-05,3.602282e-05,100727500000000.0,9851396000000.0,0.7758856,1.607685e-05,-1.432104e-06,-1.699381e-05,-1.232211e-06,1.332559e-05,-3.267954e-05,-2.689974e-05,3.289691e-05,69682700000000.0,6083603000000.0,0.5062288,1.196877e-05,-9.654226e-07,-1.25402e-05,-8.276037e-07,9.986574e-06,-2.421727e-05,-1.991093e-05,2.453871e-05,2630111000000.0,111100000000000.0,2.469554,46680000000000.0,-2.264
430,0.6079,25.67958,6.754612000000005,1999.255,961.2991,262.7412,-72.01372,242.944,40.89642,79678560000000.0,68048760000000.0,7560327000000.0,0.7714774,8.581718e-06,-6.163648e-07,-8.941866e-06,-4.949105e-07,7.315003e-06,-1.731254e-05,-1.423423e-05,1.779513e-05,62378030000000.0,6514037000000.0,0.662682,7.955299e-06,-5.535368e-07,-8.269603e-06,-4.427538e-07,6.793167e-06,-1.602919e-05,-1.317502e-05,1.650533e-05,46423090000000.0,4173473000000.0,0.4432005,6.227144e-06,-3.969266e-07,-6.43278e-06,-3.144511e-07,5.340418e-06,-1.250657e-05,-1.027108e-05,1.29358e-05,1814860000000.0,144100000000000.0,2.03861,49980000000000.0,-1.713
431,0.6087,27.03965,5.3931770000000006,1982.957,1012.096,210.1808,-51.75491,364.2365,67.15159,218082800000000.0,169641300000000.0,21206970000000.0,1.044908,4.214741e-05,-4.872739e-06,-4.547527e-05,-4.489854e-06,3.328609e-05,-8.661511e-05,-7.139522e-05,8.425383e-05,149553500000000.0,17923480000000.0,0.8859914,3.863122e-05,-4.323681e-06,-4.152415e-05,-3.988367e-06,3.06028e-05,-7.923105e-05,-6.527597e-05,7.729275e-05,103995400000000.0,10938550000000.0,0.5789739,2.911205e-05,-2.976607e-06,-3.097685e-05,-2.759568e-06,2.32322e-05,-5.939044e-05,-4.88628e-05,5.835839e-05,3637110000000.0,192000000000000.0,3.688821,120500000000000.0,-3.20562
